time,initial_players,area,mobility_speed,seed,avg_killed_opponents,winner_killed_opponents
212.0,9.0,19.0,2.0,96.0,0.8888888888888888,4.0
482.0,9.0,19.0,2.0,43.0,0.8888888888888888,3.0
59.0,9.0,19.0,2.0,62.0,0.8888888888888888,3.0
115.0,9.0,19.0,2.0,71.0,0.8888888888888888,3.0
101.5,9.0,19.0,2.0,65.0,0.8888888888888888,3.0
147.5,9.0,19.0,2.0,26.0,0.8888888888888888,4.0
145.0,9.0,19.0,2.0,72.0,0.8888888888888888,3.0
115.0,9.0,19.0,2.0,71.0,0.8888888888888888,3.0
137.0,9.0,19.0,2.0,59.0,0.8888888888888888,2.0
331.5,9.0,19.0,2.0,21.0,0.8888888888888888,3.0
79.0,9.0,19.0,2.0,74.0,0.8888888888888888,2.0
132.5,9.0,19.0,2.0,79.0,0.8888888888888888,3.0
127.0,9.0,19.0,2.0,94.0,0.8888888888888888,3.0
158.0,9.0,19.0,2.0,73.0,0.8888888888888888,2.0
110.5,9.0,19.0,2.0,55.0,0.8888888888888888,1.0
77.5,9.0,19.0,2.0,29.0,0.8888888888888888,1.0
191.5,9.0,19.0,2.0,61.0,0.8888888888888888,1.0
107.5,9.0,19.0,2.0,56.0,0.8888888888888888,3.0
183.5,9.0,19.0,2.0,15.0,0.8888888888888888,5.0
191.5,9.0,19.0,2.0,61.0,0.8888888888888888,1.0
212.0,9.0,19.0,2.0,96.0,0.8888888888888888,4.0
61.0,9.0,19.0,3.0,5.0,0.8888888888888888,3.0
79.0,9.0,19.0,3.0,37.0,0.8888888888888888,2.0
155.33333333333334,9.0,19.0,3.0,31.0,0.8888888888888888,3.0
139.66666666666666,9.0,19.0,3.0,41.0,0.8888888888888888,3.0
38.0,9.0,19.0,3.0,45.0,0.8888888888888888,3.0
127.33333333333333,9.0,19.0,3.0,34.0,0.8888888888888888,2.0
518.6666666666666,9.0,19.0,3.0,8.0,0.8888888888888888,2.0
247.66666666666666,9.0,19.0,3.0,97.0,0.8888888888888888,4.0
95.66666666666667,9.0,19.0,3.0,49.0,0.8888888888888888,4.0
141.33333333333334,9.0,19.0,3.0,96.0,0.8888888888888888,4.0
321.3333333333333,9.0,19.0,3.0,43.0,0.8888888888888888,3.0
39.333333333333336,9.0,19.0,3.0,62.0,0.8888888888888888,3.0
76.66666666666667,9.0,19.0,3.0,71.0,0.8888888888888888,3.0
67.66666666666667,9.0,19.0,3.0,65.0,0.8888888888888888,3.0
98.33333333333333,9.0,19.0,3.0,26.0,0.8888888888888888,4.0
96.66666666666667,9.0,19.0,3.0,72.0,0.8888888888888888,3.0
76.66666666666667,9.0,19.0,3.0,71.0,0.8888888888888888,3.0
91.33333333333333,9.0,19.0,3.0,59.0,0.8888888888888888,2.0
221.0,9.0,19.0,3.0,21.0,0.8888888888888888,3.0
52.666666666666664,9.0,19.0,3.0,74.0,0.8888888888888888,2.0
88.33333333333333,9.0,19.0,3.0,79.0,0.8888888888888888,3.0
84.66666666666667,9.0,19.0,3.0,94.0,0.8888888888888888,3.0
105.33333333333333,9.0,19.0,3.0,73.0,0.8888888888888888,2.0
73.66666666666667,9.0,19.0,3.0,55.0,0.8888888888888888,1.0
51.666666666666664,9.0,19.0,3.0,29.0,0.8888888888888888,1.0
127.66666666666667,9.0,19.0,3.0,61.0,0.8888888888888888,1.0
71.66666666666667,9.0,19.0,3.0,56.0,0.8888888888888888,3.0
122.33333333333333,9.0,19.0,3.0,15.0,0.8888888888888888,5.0
127.66666666666667,9.0,19.0,3.0,61.0,0.8888888888888888,1.0
141.33333333333334,9.0,19.0,3.0,96.0,0.8888888888888888,4.0
381.0,10.0,19.0,1.0,5.0,0.9,1.0
215.0,10.0,19.0,1.0,37.0,0.9,3.0
307.0,10.0,19.0,1.0,31.0,0.9,5.0
575.0,10.0,19.0,1.0,41.0,0.9,3.0
352.0,10.0,19.0,1.0,45.0,0.9,3.0
933.0,10.0,19.0,1.0,34.0,0.9,5.0
94.0,10.0,19.0,1.0,8.0,0.9,3.0
896.0,10.0,19.0,1.0,97.0,0.9,3.0
387.0,10.0,19.0,1.0,49.0,0.9,4.0
249.0,10.0,19.0,1.0,96.0,0.9,2.0
333.0,10.0,19.0,1.0,43.0,0.9,5.0
187.0,10.0,19.0,1.0,62.0,0.9,3.0
234.0,10.0,19.0,1.0,71.0,0.9,6.0
260.0,10.0,19.0,1.0,65.0,0.9,3.0
165.0,10.0,19.0,1.0,26.0,0.9,4.0
651.0,10.0,19.0,1.0,72.0,0.9,2.0
234.0,10.0,19.0,1.0,71.0,0.9,6.0
531.0,10.0,19.0,1.0,59.0,0.9,4.0
1171.0,10.0,19.0,1.0,21.0,0.9,4.0
226.0,10.0,19.0,1.0,74.0,0.9,1.0
556.0,10.0,19.0,1.0,79.0,0.9,3.0
394.0,10.0,19.0,1.0,94.0,0.9,4.0
173.0,10.0,19.0,1.0,73.0,0.9,3.0
171.0,10.0,19.0,1.0,55.0,0.9,1.0
442.0,10.0,19.0,1.0,29.0,0.9,3.0
378.0,10.0,19.0,1.0,61.0,0.9,4.0
328.0,10.0,19.0,1.0,56.0,0.9,3.0
302.0,10.0,19.0,1.0,15.0,0.9,3.0
378.0,10.0,19.0,1.0,61.0,0.9,4.0
249.0,10.0,19.0,1.0,96.0,0.9,2.0
190.5,10.0,19.0,2.0,5.0,0.9,1.0
107.5,10.0,19.0,2.0,37.0,0.9,3.0
153.5,10.0,19.0,2.0,31.0,0.9,5.0
287.5,10.0,19.0,2.0,41.0,0.9,3.0
176.0,10.0,19.0,2.0,45.0,0.9,3.0
466.5,10.0,19.0,2.0,34.0,0.9,5.0
47.0,10.0,19.0,2.0,8.0,0.9,3.0
448.0,10.0,19.0,2.0,97.0,0.9,3.0
193.5,10.0,19.0,2.0,49.0,0.9,4.0
124.5,10.0,19.0,2.0,96.0,0.9,2.0
166.5,10.0,19.0,2.0,43.0,0.9,5.0
93.5,10.0,19.0,2.0,62.0,0.9,3.0
117.0,10.0,19.0,2.0,71.0,0.9,6.0
130.0,10.0,19.0,2.0,65.0,0.9,3.0
82.5,10.0,19.0,2.0,26.0,0.9,4.0
325.5,10.0,19.0,2.0,72.0,0.9,2.0
117.0,10.0,19.0,2.0,71.0,0.9,6.0
265.5,10.0,19.0,2.0,59.0,0.9,4.0
585.5,10.0,19.0,2.0,21.0,0.9,4.0
113.0,10.0,19.0,2.0,74.0,0.9,1.0
278.0,10.0,19.0,2.0,79.0,0.9,3.0
197.0,10.0,19.0,2.0,94.0,0.9,4.0
86.5,10.0,19.0,2.0,73.0,0.9,3.0
85.5,10.0,19.0,2.0,55.0,0.9,1.0
221.0,10.0,19.0,2.0,29.0,0.9,3.0
189.0,10.0,19.0,2.0,61.0,0.9,4.0
164.0,10.0,19.0,2.0,56.0,0.9,3.0
151.0,10.0,19.0,2.0,15.0,0.9,3.0
189.0,10.0,19.0,2.0,61.0,0.9,4.0
124.5,10.0,19.0,2.0,96.0,0.9,2.0
127.0,10.0,19.0,3.0,5.0,0.9,1.0
71.66666666666667,10.0,19.0,3.0,37.0,0.9,3.0
102.33333333333333,10.0,19.0,3.0,31.0,0.9,5.0
191.66666666666666,10.0,19.0,3.0,41.0,0.9,3.0
117.33333333333333,10.0,19.0,3.0,45.0,0.9,3.0
311.0,10.0,19.0,3.0,34.0,0.9,5.0
31.333333333333332,10.0,19.0,3.0,8.0,0.9,3.0
298.6666666666667,10.0,19.0,3.0,97.0,0.9,3.0
129.0,10.0,19.0,3.0,49.0,0.9,4.0
83.0,10.0,19.0,3.0,96.0,0.9,2.0
111.0,10.0,19.0,3.0,43.0,0.9,5.0
62.333333333333336,10.0,19.0,3.0,62.0,0.9,3.0
78.0,10.0,19.0,3.0,71.0,0.9,6.0
86.66666666666667,10.0,19.0,3.0,65.0,0.9,3.0
55.0,10.0,19.0,3.0,26.0,0.9,4.0
217.0,10.0,19.0,3.0,72.0,0.9,2.0
78.0,10.0,19.0,3.0,71.0,0.9,6.0
177.0,10.0,19.0,3.0,59.0,0.9,4.0
390.3333333333333,10.0,19.0,3.0,21.0,0.9,4.0
75.33333333333333,10.0,19.0,3.0,74.0,0.9,1.0
185.33333333333334,10.0,19.0,3.0,79.0,0.9,3.0
131.33333333333334,10.0,19.0,3.0,94.0,0.9,4.0
57.666666666666664,10.0,19.0,3.0,73.0,0.9,3.0
57.0,10.0,19.0,3.0,55.0,0.9,1.0
147.33333333333334,10.0,19.0,3.0,29.0,0.9,3.0
126.0,10.0,19.0,3.0,61.0,0.9,4.0
109.33333333333333,10.0,19.0,3.0,56.0,0.9,3.0
100.66666666666667,10.0,19.0,3.0,15.0,0.9,3.0
126.0,10.0,19.0,3.0,61.0,0.9,4.0
83.0,10.0,19.0,3.0,96.0,0.9,2.0
496.0,11.0,19.0,1.0,5.0,0.9090909090909091,3.0
863.0,11.0,19.0,1.0,37.0,0.9090909090909091,3.0
517.0,11.0,19.0,1.0,31.0,0.9090909090909091,1.0
569.0,11.0,19.0,1.0,41.0,0.9090909090909091,1.0
341.0,11.0,19.0,1.0,45.0,0.9090909090909091,2.0
311.0,11.0,19.0,1.0,34.0,0.9090909090909091,2.0
92.0,11.0,19.0,1.0,8.0,0.9090909090909091,2.0
622.0,11.0,19.0,1.0,97.0,0.9090909090909091,3.0
260.0,11.0,19.0,1.0,49.0,0.9090909090909091,4.0
231.0,11.0,19.0,1.0,96.0,0.9090909090909091,3.0
1165.0,11.0,19.0,1.0,43.0,0.9090909090909091,3.0
255.0,11.0,19.0,1.0,62.0,0.9090909090909091,1.0
598.0,11.0,19.0,1.0,71.0,0.9090909090909091,4.0
220.0,11.0,19.0,1.0,65.0,0.9090909090909091,2.0
814.0,11.0,19.0,1.0,26.0,0.9090909090909091,4.0
386.0,11.0,19.0,1.0,72.0,0.9090909090909091,5.0
598.0,11.0,19.0,1.0,71.0,0.9090909090909091,4.0
280.0,11.0,19.0,1.0,59.0,0.9090909090909091,6.0
252.0,11.0,19.0,1.0,21.0,0.9090909090909091,3.0
859.0,11.0,19.0,1.0,74.0,0.9090909090909091,3.0
139.0,11.0,19.0,1.0,79.0,0.9090909090909091,3.0
595.0,11.0,19.0,1.0,94.0,0.9090909090909091,2.0
256.0,11.0,19.0,1.0,73.0,0.9090909090909091,6.0
630.0,11.0,19.0,1.0,55.0,0.9090909090909091,4.0
305.0,11.0,19.0,1.0,29.0,0.9090909090909091,4.0
780.0,11.0,19.0,1.0,61.0,0.9090909090909091,2.0
322.0,11.0,19.0,1.0,56.0,0.9090909090909091,3.0
510.0,11.0,19.0,1.0,15.0,0.9090909090909091,3.0
780.0,11.0,19.0,1.0,61.0,0.9090909090909091,2.0
231.0,11.0,19.0,1.0,96.0,0.9090909090909091,3.0
248.0,11.0,19.0,2.0,5.0,0.9090909090909091,3.0
431.5,11.0,19.0,2.0,37.0,0.9090909090909091,3.0
258.5,11.0,19.0,2.0,31.0,0.9090909090909091,1.0
284.5,11.0,19.0,2.0,41.0,0.9090909090909091,1.0
170.5,11.0,19.0,2.0,45.0,0.9090909090909091,2.0
155.5,11.0,19.0,2.0,34.0,0.9090909090909091,2.0
46.0,11.0,19.0,2.0,8.0,0.9090909090909091,2.0
311.0,11.0,19.0,2.0,97.0,0.9090909090909091,3.0
130.0,11.0,19.0,2.0,49.0,0.9090909090909091,4.0
115.5,11.0,19.0,2.0,96.0,0.9090909090909091,3.0
582.5,11.0,19.0,2.0,43.0,0.9090909090909091,3.0
127.5,11.0,19.0,2.0,62.0,0.9090909090909091,1.0
299.0,11.0,19.0,2.0,71.0,0.9090909090909091,4.0
110.0,11.0,19.0,2.0,65.0,0.9090909090909091,2.0
407.0,11.0,19.0,2.0,26.0,0.9090909090909091,4.0
193.0,11.0,19.0,2.0,72.0,0.9090909090909091,5.0
299.0,11.0,19.0,2.0,71.0,0.9090909090909091,4.0
140.0,11.0,19.0,2.0,59.0,0.9090909090909091,6.0
126.0,11.0,19.0,2.0,21.0,0.9090909090909091,3.0
429.5,11.0,19.0,2.0,74.0,0.9090909090909091,3.0
69.5,11.0,19.0,2.0,79.0,0.9090909090909091,3.0
297.5,11.0,19.0,2.0,94.0,0.9090909090909091,2.0
128.0,11.0,19.0,2.0,73.0,0.9090909090909091,6.0
315.0,11.0,19.0,2.0,55.0,0.9090909090909091,4.0
152.5,11.0,19.0,2.0,29.0,0.9090909090909091,4.0
390.0,11.0,19.0,2.0,61.0,0.9090909090909091,2.0
161.0,11.0,19.0,2.0,56.0,0.9090909090909091,3.0
255.0,11.0,19.0,2.0,15.0,0.9090909090909091,3.0
390.0,11.0,19.0,2.0,61.0,0.9090909090909091,2.0
115.5,11.0,19.0,2.0,96.0,0.9090909090909091,3.0
165.33333333333334,11.0,19.0,3.0,5.0,0.9090909090909091,3.0
287.6666666666667,11.0,19.0,3.0,37.0,0.9090909090909091,3.0
172.33333333333334,11.0,19.0,3.0,31.0,0.9090909090909091,1.0
189.66666666666666,11.0,19.0,3.0,41.0,0.9090909090909091,1.0
113.66666666666667,11.0,19.0,3.0,45.0,0.9090909090909091,2.0
103.66666666666667,11.0,19.0,3.0,34.0,0.9090909090909091,2.0
30.666666666666668,11.0,19.0,3.0,8.0,0.9090909090909091,2.0
207.33333333333334,11.0,19.0,3.0,97.0,0.9090909090909091,3.0
86.66666666666667,11.0,19.0,3.0,49.0,0.9090909090909091,4.0
77.0,11.0,19.0,3.0,96.0,0.9090909090909091,3.0
388.3333333333333,11.0,19.0,3.0,43.0,0.9090909090909091,3.0
85.0,11.0,19.0,3.0,62.0,0.9090909090909091,1.0
199.33333333333334,11.0,19.0,3.0,71.0,0.9090909090909091,4.0
73.33333333333333,11.0,19.0,3.0,65.0,0.9090909090909091,2.0
271.3333333333333,11.0,19.0,3.0,26.0,0.9090909090909091,4.0
128.66666666666666,11.0,19.0,3.0,72.0,0.9090909090909091,5.0
199.33333333333334,11.0,19.0,3.0,71.0,0.9090909090909091,4.0
93.33333333333333,11.0,19.0,3.0,59.0,0.9090909090909091,6.0
84.0,11.0,19.0,3.0,21.0,0.9090909090909091,3.0
286.3333333333333,11.0,19.0,3.0,74.0,0.9090909090909091,3.0
46.333333333333336,11.0,19.0,3.0,79.0,0.9090909090909091,3.0
198.33333333333334,11.0,19.0,3.0,94.0,0.9090909090909091,2.0
85.33333333333333,11.0,19.0,3.0,73.0,0.9090909090909091,6.0
210.0,11.0,19.0,3.0,55.0,0.9090909090909091,4.0
101.66666666666667,11.0,19.0,3.0,29.0,0.9090909090909091,4.0
260.0,11.0,19.0,3.0,61.0,0.9090909090909091,2.0
107.33333333333333,11.0,19.0,3.0,56.0,0.9090909090909091,3.0
170.0,11.0,19.0,3.0,15.0,0.9090909090909091,3.0
260.0,11.0,19.0,3.0,61.0,0.9090909090909091,2.0
77.0,11.0,19.0,3.0,96.0,0.9090909090909091,3.0
1109.0,12.0,19.0,1.0,5.0,0.9166666666666666,1.0
884.0,12.0,19.0,1.0,37.0,0.9166666666666666,2.0
1128.0,12.0,19.0,1.0,31.0,0.9166666666666666,3.0
172.0,12.0,19.0,1.0,41.0,0.9166666666666666,2.0
187.0,12.0,19.0,1.0,45.0,0.9166666666666666,1.0
98.0,12.0,19.0,1.0,34.0,0.9166666666666666,3.0
836.0,12.0,19.0,1.0,8.0,0.9166666666666666,3.0
312.0,12.0,19.0,1.0,97.0,0.9166666666666666,2.0
206.0,12.0,19.0,1.0,49.0,0.9166666666666666,3.0
444.0,12.0,19.0,1.0,96.0,0.9166666666666666,4.0
366.0,12.0,19.0,1.0,43.0,0.9166666666666666,5.0
183.0,12.0,19.0,1.0,62.0,0.9166666666666666,1.0
342.0,12.0,19.0,1.0,71.0,0.9166666666666666,4.0
844.0,12.0,19.0,1.0,65.0,0.9166666666666666,3.0
200.0,12.0,19.0,1.0,26.0,0.9166666666666666,1.0
432.0,12.0,19.0,1.0,72.0,0.9166666666666666,2.0
342.0,12.0,19.0,1.0,71.0,0.9166666666666666,4.0
1073.0,12.0,19.0,1.0,59.0,0.9166666666666666,4.0
696.0,12.0,19.0,1.0,21.0,0.9166666666666666,1.0
569.0,12.0,19.0,1.0,74.0,0.9166666666666666,4.0
313.0,12.0,19.0,1.0,79.0,0.9166666666666666,3.0
388.0,12.0,19.0,1.0,94.0,0.9166666666666666,2.0
881.0,12.0,19.0,1.0,73.0,0.9166666666666666,5.0
212.0,12.0,19.0,1.0,55.0,0.9166666666666666,4.0
592.0,12.0,19.0,1.0,29.0,0.9166666666666666,4.0
351.0,12.0,19.0,1.0,61.0,0.9166666666666666,1.0
163.0,12.0,19.0,1.0,56.0,0.9166666666666666,4.0
329.0,12.0,19.0,1.0,15.0,0.9166666666666666,2.0
351.0,12.0,19.0,1.0,61.0,0.9166666666666666,1.0
444.0,12.0,19.0,1.0,96.0,0.9166666666666666,4.0
554.5,12.0,19.0,2.0,5.0,0.9166666666666666,1.0
442.0,12.0,19.0,2.0,37.0,0.9166666666666666,2.0
564.0,12.0,19.0,2.0,31.0,0.9166666666666666,3.0
86.0,12.0,19.0,2.0,41.0,0.9166666666666666,2.0
93.5,12.0,19.0,2.0,45.0,0.9166666666666666,1.0
49.0,12.0,19.0,2.0,34.0,0.9166666666666666,3.0
418.0,12.0,19.0,2.0,8.0,0.9166666666666666,3.0
156.0,12.0,19.0,2.0,97.0,0.9166666666666666,2.0
103.0,12.0,19.0,2.0,49.0,0.9166666666666666,3.0
222.0,12.0,19.0,2.0,96.0,0.9166666666666666,4.0
183.0,12.0,19.0,2.0,43.0,0.9166666666666666,5.0
91.5,12.0,19.0,2.0,62.0,0.9166666666666666,1.0
171.0,12.0,19.0,2.0,71.0,0.9166666666666666,4.0
422.0,12.0,19.0,2.0,65.0,0.9166666666666666,3.0
100.0,12.0,19.0,2.0,26.0,0.9166666666666666,1.0
216.0,12.0,19.0,2.0,72.0,0.9166666666666666,2.0
171.0,12.0,19.0,2.0,71.0,0.9166666666666666,4.0
536.5,12.0,19.0,2.0,59.0,0.9166666666666666,4.0
348.0,12.0,19.0,2.0,21.0,0.9166666666666666,1.0
284.5,12.0,19.0,2.0,74.0,0.9166666666666666,4.0
156.5,12.0,19.0,2.0,79.0,0.9166666666666666,3.0
194.0,12.0,19.0,2.0,94.0,0.9166666666666666,2.0
440.5,12.0,19.0,2.0,73.0,0.9166666666666666,5.0
106.0,12.0,19.0,2.0,55.0,0.9166666666666666,4.0
296.0,12.0,19.0,2.0,29.0,0.9166666666666666,4.0
175.5,12.0,19.0,2.0,61.0,0.9166666666666666,1.0
81.5,12.0,19.0,2.0,56.0,0.9166666666666666,4.0
164.5,12.0,19.0,2.0,15.0,0.9166666666666666,2.0
175.5,12.0,19.0,2.0,61.0,0.9166666666666666,1.0
222.0,12.0,19.0,2.0,96.0,0.9166666666666666,4.0
369.6666666666667,12.0,19.0,3.0,5.0,0.9166666666666666,1.0
294.6666666666667,12.0,19.0,3.0,37.0,0.9166666666666666,2.0
376.0,12.0,19.0,3.0,31.0,0.9166666666666666,3.0
57.333333333333336,12.0,19.0,3.0,41.0,0.9166666666666666,2.0
62.333333333333336,12.0,19.0,3.0,45.0,0.9166666666666666,1.0
32.666666666666664,12.0,19.0,3.0,34.0,0.9166666666666666,3.0
278.6666666666667,12.0,19.0,3.0,8.0,0.9166666666666666,3.0
104.0,12.0,19.0,3.0,97.0,0.9166666666666666,2.0
68.66666666666667,12.0,19.0,3.0,49.0,0.9166666666666666,3.0
148.0,12.0,19.0,3.0,96.0,0.9166666666666666,4.0
122.0,12.0,19.0,3.0,43.0,0.9166666666666666,5.0
61.0,12.0,19.0,3.0,62.0,0.9166666666666666,1.0
114.0,12.0,19.0,3.0,71.0,0.9166666666666666,4.0
281.3333333333333,12.0,19.0,3.0,65.0,0.9166666666666666,3.0
66.66666666666667,12.0,19.0,3.0,26.0,0.9166666666666666,1.0
144.0,12.0,19.0,3.0,72.0,0.9166666666666666,2.0
114.0,12.0,19.0,3.0,71.0,0.9166666666666666,4.0
357.6666666666667,12.0,19.0,3.0,59.0,0.9166666666666666,4.0
232.0,12.0,19.0,3.0,21.0,0.9166666666666666,1.0
189.66666666666666,12.0,19.0,3.0,74.0,0.9166666666666666,4.0
104.33333333333333,12.0,19.0,3.0,79.0,0.9166666666666666,3.0
129.33333333333334,12.0,19.0,3.0,94.0,0.9166666666666666,2.0
293.6666666666667,12.0,19.0,3.0,73.0,0.9166666666666666,5.0
70.66666666666667,12.0,19.0,3.0,55.0,0.9166666666666666,4.0
197.33333333333334,12.0,19.0,3.0,29.0,0.9166666666666666,4.0
117.0,12.0,19.0,3.0,61.0,0.9166666666666666,1.0
54.333333333333336,12.0,19.0,3.0,56.0,0.9166666666666666,4.0
109.66666666666667,12.0,19.0,3.0,15.0,0.9166666666666666,2.0
117.0,12.0,19.0,3.0,61.0,0.9166666666666666,1.0
148.0,12.0,19.0,3.0,96.0,0.9166666666666666,4.0
227.0,13.0,19.0,1.0,5.0,0.9230769230769231,3.0
237.0,13.0,19.0,1.0,37.0,0.9230769230769231,4.0
412.0,13.0,19.0,1.0,31.0,0.9230769230769231,4.0
533.0,13.0,19.0,1.0,41.0,0.9230769230769231,5.0
695.0,13.0,19.0,1.0,45.0,0.9230769230769231,6.0
694.0,13.0,19.0,1.0,34.0,0.9230769230769231,5.0
252.0,13.0,19.0,1.0,8.0,0.9230769230769231,4.0
362.0,13.0,19.0,1.0,97.0,0.9230769230769231,5.0
429.0,13.0,19.0,1.0,49.0,0.9230769230769231,5.0
497.0,13.0,19.0,1.0,96.0,0.9230769230769231,3.0
140.0,13.0,19.0,1.0,43.0,0.9230769230769231,4.0
538.0,13.0,19.0,1.0,62.0,0.9230769230769231,2.0
311.0,13.0,19.0,1.0,71.0,0.9230769230769231,4.0
342.0,13.0,19.0,1.0,65.0,0.9230769230769231,3.0
252.0,13.0,19.0,1.0,26.0,0.9230769230769231,4.0
606.0,13.0,19.0,1.0,72.0,0.9230769230769231,3.0
311.0,13.0,19.0,1.0,71.0,0.9230769230769231,4.0
734.0,13.0,19.0,1.0,59.0,0.9230769230769231,2.0
198.0,13.0,19.0,1.0,21.0,0.9230769230769231,2.0
466.0,13.0,19.0,1.0,74.0,0.9230769230769231,3.0
930.0,13.0,19.0,1.0,79.0,0.9230769230769231,3.0
131.0,13.0,19.0,1.0,94.0,0.9230769230769231,3.0
228.0,13.0,19.0,1.0,73.0,0.9230769230769231,3.0
647.0,13.0,19.0,1.0,55.0,0.9230769230769231,3.0
822.0,13.0,19.0,1.0,29.0,0.9230769230769231,4.0
310.0,13.0,19.0,1.0,61.0,0.9230769230769231,4.0
302.0,13.0,19.0,1.0,56.0,0.9230769230769231,2.0
410.0,13.0,19.0,1.0,15.0,0.9230769230769231,4.0
310.0,13.0,19.0,1.0,61.0,0.9230769230769231,4.0
497.0,13.0,19.0,1.0,96.0,0.9230769230769231,3.0
113.5,13.0,19.0,2.0,5.0,0.9230769230769231,3.0
118.5,13.0,19.0,2.0,37.0,0.9230769230769231,4.0
206.0,13.0,19.0,2.0,31.0,0.9230769230769231,4.0
266.5,13.0,19.0,2.0,41.0,0.9230769230769231,5.0
347.5,13.0,19.0,2.0,45.0,0.9230769230769231,6.0
347.0,13.0,19.0,2.0,34.0,0.9230769230769231,5.0
126.0,13.0,19.0,2.0,8.0,0.9230769230769231,4.0
181.0,13.0,19.0,2.0,97.0,0.9230769230769231,5.0
214.5,13.0,19.0,2.0,49.0,0.9230769230769231,5.0
248.5,13.0,19.0,2.0,96.0,0.9230769230769231,3.0
70.0,13.0,19.0,2.0,43.0,0.9230769230769231,4.0
269.0,13.0,19.0,2.0,62.0,0.9230769230769231,2.0
155.5,13.0,19.0,2.0,71.0,0.9230769230769231,4.0
171.0,13.0,19.0,2.0,65.0,0.9230769230769231,3.0
126.0,13.0,19.0,2.0,26.0,0.9230769230769231,4.0
303.0,13.0,19.0,2.0,72.0,0.9230769230769231,3.0
155.5,13.0,19.0,2.0,71.0,0.9230769230769231,4.0
367.0,13.0,19.0,2.0,59.0,0.9230769230769231,2.0
99.0,13.0,19.0,2.0,21.0,0.9230769230769231,2.0
233.0,13.0,19.0,2.0,74.0,0.9230769230769231,3.0
465.0,13.0,19.0,2.0,79.0,0.9230769230769231,3.0
65.5,13.0,19.0,2.0,94.0,0.9230769230769231,3.0
114.0,13.0,19.0,2.0,73.0,0.9230769230769231,3.0
323.5,13.0,19.0,2.0,55.0,0.9230769230769231,3.0
411.0,13.0,19.0,2.0,29.0,0.9230769230769231,4.0
155.0,13.0,19.0,2.0,61.0,0.9230769230769231,4.0
151.0,13.0,19.0,2.0,56.0,0.9230769230769231,2.0
205.0,13.0,19.0,2.0,15.0,0.9230769230769231,4.0
155.0,13.0,19.0,2.0,61.0,0.9230769230769231,4.0
248.5,13.0,19.0,2.0,96.0,0.9230769230769231,3.0
75.66666666666667,13.0,19.0,3.0,5.0,0.9230769230769231,3.0
79.0,13.0,19.0,3.0,37.0,0.9230769230769231,4.0
137.33333333333334,13.0,19.0,3.0,31.0,0.9230769230769231,4.0
177.66666666666666,13.0,19.0,3.0,41.0,0.9230769230769231,5.0
231.66666666666666,13.0,19.0,3.0,45.0,0.9230769230769231,6.0
231.33333333333334,13.0,19.0,3.0,34.0,0.9230769230769231,5.0
84.0,13.0,19.0,3.0,8.0,0.9230769230769231,4.0
120.66666666666667,13.0,19.0,3.0,97.0,0.9230769230769231,5.0
143.0,13.0,19.0,3.0,49.0,0.9230769230769231,5.0
165.66666666666666,13.0,19.0,3.0,96.0,0.9230769230769231,3.0
46.666666666666664,13.0,19.0,3.0,43.0,0.9230769230769231,4.0
179.33333333333334,13.0,19.0,3.0,62.0,0.9230769230769231,2.0
103.66666666666667,13.0,19.0,3.0,71.0,0.9230769230769231,4.0
114.0,13.0,19.0,3.0,65.0,0.9230769230769231,3.0
84.0,13.0,19.0,3.0,26.0,0.9230769230769231,4.0
202.0,13.0,19.0,3.0,72.0,0.9230769230769231,3.0
103.66666666666667,13.0,19.0,3.0,71.0,0.9230769230769231,4.0
244.66666666666666,13.0,19.0,3.0,59.0,0.9230769230769231,2.0
66.0,13.0,19.0,3.0,21.0,0.9230769230769231,2.0
155.33333333333334,13.0,19.0,3.0,74.0,0.9230769230769231,3.0
310.0,13.0,19.0,3.0,79.0,0.9230769230769231,3.0
43.666666666666664,13.0,19.0,3.0,94.0,0.9230769230769231,3.0
76.0,13.0,19.0,3.0,73.0,0.9230769230769231,3.0
215.66666666666666,13.0,19.0,3.0,55.0,0.9230769230769231,3.0
274.0,13.0,19.0,3.0,29.0,0.9230769230769231,4.0
103.33333333333333,13.0,19.0,3.0,61.0,0.9230769230769231,4.0
100.66666666666667,13.0,19.0,3.0,56.0,0.9230769230769231,2.0
136.66666666666666,13.0,19.0,3.0,15.0,0.9230769230769231,4.0
103.33333333333333,13.0,19.0,3.0,61.0,0.9230769230769231,4.0
165.66666666666666,13.0,19.0,3.0,96.0,0.9230769230769231,3.0
711.0,14.0,19.0,1.0,5.0,0.9285714285714286,5.0
620.0,14.0,19.0,1.0,37.0,0.9285714285714286,1.0
109.0,14.0,19.0,1.0,31.0,0.9285714285714286,5.0
928.0,14.0,19.0,1.0,41.0,0.9285714285714286,2.0
167.0,14.0,19.0,1.0,45.0,0.9285714285714286,3.0
238.0,14.0,19.0,1.0,34.0,0.9285714285714286,4.0
731.0,14.0,19.0,1.0,8.0,0.9285714285714286,4.0
310.0,14.0,19.0,1.0,97.0,0.9285714285714286,3.0
393.0,14.0,19.0,1.0,49.0,0.9285714285714286,5.0
305.0,14.0,19.0,1.0,96.0,0.9285714285714286,3.0
247.0,14.0,19.0,1.0,43.0,0.9285714285714286,1.0
522.0,14.0,19.0,1.0,62.0,0.9285714285714286,2.0
148.0,14.0,19.0,1.0,71.0,0.9285714285714286,2.0
